Fecha;IP;Status;Position
2021-04-15 08:09:11;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:09:11;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:09:02;192.168.150.237:1813;activated;globallist
2021-04-15 08:09:02;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:09:02;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:08:52;192.168.150.237:1813;activated;globallist
2021-04-15 08:08:52;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:08:52;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:08:37;192.168.150.237:1813;activated;globallist
2021-04-15 08:08:37;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:08:37;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:08:27;192.168.150.237:1813;activated;globallist
2021-04-15 08:08:27;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:08:27;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:08:21;192.168.150.237:1813;activated;globallist
2021-04-15 08:08:21;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:08:21;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:07:57;192.168.150.237:1813;activated;globallist
2021-04-15 08:07:57;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:07:57;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:07:21;192.168.150.237:1813;activated;globallist
2021-04-15 08:07:21;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:07:21;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:07:03;192.168.150.237:1813;activated;globallist
2021-04-15 08:07:03;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:07:03;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:06:57;192.168.150.237:1813;activated;globallist
2021-04-15 08:06:57;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:06:57;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:06:49;192.168.150.237:1813;activated;globallist
2021-04-15 08:06:49;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:06:49;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:06:03;192.168.150.237:1813;activated;globallist
2021-04-15 08:06:03;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:06:03;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:53;192.168.150.237:1813;activated;globallist
2021-04-15 08:05:53;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:53;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:43;192.168.150.237:1813;activated;globallist
2021-04-15 08:05:43;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:43;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:34;192.168.150.237:1813;activated;globallist
2021-04-15 08:05:34;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:34;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:15;192.168.150.237:1813;activated;globallist
2021-04-15 08:05:15;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:15;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:06;192.168.150.237:1813;activated;globallist
2021-04-15 08:05:06;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:05:06;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:04:46;192.168.150.237:1813;activated;globallist
2021-04-15 08:04:46;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:04:46;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:04:33;192.168.150.237:1813;activated;globallist
2021-04-15 08:04:33;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:04:33;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:04:14;192.168.150.237:1813;activated;globallist
2021-04-15 08:04:14;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:04:14;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:04:03;192.168.150.237:1813;activated;globallist
2021-04-15 08:04:03;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:04:03;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:03:49;192.168.150.237:1813;activated;globallist
2021-04-15 08:03:49;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:03:49;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:03:41;192.168.150.237:1813;activated;globallist
2021-04-15 08:03:41;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:03:41;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:03:24;192.168.150.237:1813;activated;globallist
2021-04-15 08:03:24;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:03:24;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:03:09;192.168.150.237:1813;activated;globallist
2021-04-15 08:03:09;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:03:09;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:02:56;192.168.150.237:1813;activated;globallist
2021-04-15 08:02:56;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:02:56;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:02:44;192.168.150.237:1813;activated;globallist
2021-04-15 08:02:44;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:02:44;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:02:24;192.168.150.237:1813;activated;globallist
2021-04-15 08:02:24;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:02:24;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:02:09;192.168.150.237:1813;activated;globallist
2021-04-15 08:02:09;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:02:09;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:59;192.168.150.237:1813;activated;globallist
2021-04-15 08:01:59;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:59;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:52;192.168.150.237:1813;activated;globallist
2021-04-15 08:01:52;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:52;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:39;192.168.150.237:1813;activated;globallist
2021-04-15 08:01:39;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:39;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:29;192.168.150.237:1813;activated;globallist
2021-04-15 08:01:29;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:29;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:15;192.168.150.237:1813;activated;globallist
2021-04-15 08:01:15;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:15;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:05;192.168.150.237:1813;activated;globallist
2021-04-15 08:01:05;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:01:05;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:55;192.168.150.237:1813;activated;globallist
2021-04-15 08:00:55;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:55;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:39;192.168.150.237:1813;activated;globallist
2021-04-15 08:00:39;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:39;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:23;192.168.150.237:1813;activated;globallist
2021-04-15 08:00:23;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:23;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:16;192.168.150.237:1813;activated;globallist
2021-04-15 08:00:16;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:16;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:05;192.168.150.237:1813;activated;globallist
2021-04-15 08:00:05;192.168.150.238:1813;deactivated;globallist
2021-04-15 08:00:05;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:58;192.168.150.237:1813;activated;globallist
2021-04-15 07:59:58;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:58;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:49;192.168.150.237:1813;activated;globallist
2021-04-15 07:59:49;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:49;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:29;192.168.150.237:1813;activated;globallist
2021-04-15 07:59:29;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:29;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:19;192.168.150.237:1813;activated;globallist
2021-04-15 07:59:19;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:19;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:10;192.168.150.237:1813;activated;globallist
2021-04-15 07:59:10;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:10;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:02;192.168.150.237:1813;activated;globallist
2021-04-15 07:59:02;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:59:02;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:55;192.168.150.237:1813;activated;globallist
2021-04-15 07:58:55;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:55;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:37;192.168.150.237:1813;activated;globallist
2021-04-15 07:58:37;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:37;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:29;192.168.150.237:1813;activated;globallist
2021-04-15 07:58:29;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:29;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:15;192.168.150.237:1813;activated;globallist
2021-04-15 07:58:15;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:15;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:01;192.168.150.237:1813;activated;globallist
2021-04-15 07:58:01;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:58:01;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:57:54;192.168.150.237:1813;activated;globallist
2021-04-15 07:57:54;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:57:54;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:57:37;192.168.150.237:1813;activated;globallist
2021-04-15 07:57:37;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:57:37;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:57:19;192.168.150.237:1813;activated;globallist
2021-04-15 07:57:19;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:57:19;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:57:11;192.168.150.237:1813;activated;globallist
2021-04-15 07:57:11;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:57:11;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:56;192.168.150.237:1813;activated;globallist
2021-04-15 07:56:56;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:56;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:37;192.168.150.237:1813;activated;globallist
2021-04-15 07:56:37;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:37;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:29;192.168.150.237:1813;activated;globallist
2021-04-15 07:56:29;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:29;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:20;192.168.150.237:1813;activated;globallist
2021-04-15 07:56:20;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:20;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:08;192.168.150.237:1813;activated;globallist
2021-04-15 07:56:08;192.168.150.238:1813;deactivated;globallist
2021-04-15 07:56:08;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:40;192.168.150.237:1813;activated;globallist
2021-04-16 07:51:40;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:40;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:32;192.168.150.237:1813;activated;globallist
2021-04-16 07:51:32;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:32;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:23;192.168.150.237:1813;activated;globallist
2021-04-16 07:51:23;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:23;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:15;192.168.150.237:1813;activated;globallist
2021-04-16 07:51:15;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:15;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:02;192.168.150.237:1813;activated;globallist
2021-04-16 07:51:02;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:51:02;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:52;192.168.150.237:1813;activated;globallist
2021-04-16 07:50:52;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:52;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:45;192.168.150.237:1813;activated;globallist
2021-04-16 07:50:45;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:45;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:37;192.168.150.237:1813;activated;globallist
2021-04-16 07:50:37;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:37;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:21;192.168.150.237:1813;activated;globallist
2021-04-16 07:50:21;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:21;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:01;192.168.150.237:1813;activated;globallist
2021-04-16 07:50:01;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:50:01;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:49:49;192.168.150.237:1813;activated;globallist
2021-04-16 07:49:49;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:49:49;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:49:29;192.168.150.237:1813;activated;globallist
2021-04-16 07:49:29;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:49:29;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:49:21;192.168.150.237:1813;activated;globallist
2021-04-16 07:49:21;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:49:21;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:49:03;192.168.150.237:1813;activated;globallist
2021-04-16 07:49:03;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:49:03;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:48:52;192.168.150.237:1813;activated;globallist
2021-04-16 07:48:52;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:48:52;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:48:41;192.168.150.237:1813;activated;globallist
2021-04-16 07:48:41;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:48:41;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:48:27;192.168.150.237:1813;activated;globallist
2021-04-16 07:48:27;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:48:27;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:48:04;192.168.150.237:1813;activated;globallist
2021-04-16 07:48:04;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:48:04;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:47:38;192.168.150.237:1813;activated;globallist
2021-04-16 07:47:38;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:47:38;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:47:20;192.168.150.237:1813;activated;globallist
2021-04-16 07:47:20;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:47:20;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:47:04;192.168.150.237:1813;activated;globallist
2021-04-16 07:47:04;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:47:04;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:46:47;192.168.150.237:1813;activated;globallist
2021-04-16 07:46:47;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:46:47;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:46:29;192.168.150.237:1813;activated;globallist
2021-04-16 07:46:29;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:46:29;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:46:16;192.168.150.237:1813;activated;globallist
2021-04-16 07:46:16;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:46:16;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:45:32;192.168.150.237:1813;activated;globallist
2021-04-16 07:45:32;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:45:32;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:45:21;192.168.150.237:1813;activated;globallist
2021-04-16 07:45:21;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:45:21;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:45:00;192.168.150.237:1813;activated;globallist
2021-04-16 07:45:00;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:45:00;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:44:48;192.168.150.237:1813;activated;globallist
2021-04-16 07:44:48;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:44:48;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:44:42;192.168.150.237:1813;activated;globallist
2021-04-16 07:44:42;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:44:42;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:44:22;192.168.150.237:1813;activated;globallist
2021-04-16 07:44:22;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:44:22;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:44:08;192.168.150.237:1813;activated;globallist
2021-04-16 07:44:08;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:44:08;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:43:51;192.168.150.237:1813;activated;globallist
2021-04-16 07:43:51;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:43:51;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:43:30;192.168.150.237:1813;activated;globallist
2021-04-16 07:43:30;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:43:30;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:43:03;192.168.150.237:1813;activated;globallist
2021-04-16 07:43:03;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:43:03;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:42:38;192.168.150.237:1813;activated;globallist
2021-04-16 07:42:38;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:42:38;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:42:26;192.168.150.237:1813;activated;globallist
2021-04-16 07:42:26;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:42:26;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:42:14;192.168.150.237:1813;activated;globallist
2021-04-16 07:42:14;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:42:14;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:41:51;192.168.150.237:1813;activated;globallist
2021-04-16 07:41:51;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:41:51;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:41:41;192.168.150.237:1813;activated;globallist
2021-04-16 07:41:41;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:41:41;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:41:34;192.168.150.237:1813;activated;globallist
2021-04-16 07:41:34;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:41:34;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:41:17;192.168.150.237:1813;activated;globallist
2021-04-16 07:41:17;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:41:17;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:40:47;192.168.150.237:1813;activated;globallist
2021-04-16 07:40:47;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:40:47;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:40:20;192.168.150.237:1813;activated;globallist
2021-04-16 07:40:20;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:40:20;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:40:07;192.168.150.237:1813;activated;globallist
2021-04-16 07:40:07;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:40:07;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:59;192.168.150.237:1813;activated;globallist
2021-04-16 07:39:59;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:59;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:51;192.168.150.237:1813;activated;globallist
2021-04-16 07:39:51;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:51;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:42;192.168.150.237:1813;activated;globallist
2021-04-16 07:39:42;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:42;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:33;192.168.150.237:1813;activated;globallist
2021-04-16 07:39:33;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:33;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:09;192.168.150.237:1813;activated;globallist
2021-04-16 07:39:09;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:09;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:00;192.168.150.237:1813;activated;globallist
2021-04-16 07:39:00;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:39:00;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:38:51;192.168.150.237:1813;activated;globallist
2021-04-16 07:38:51;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:38:51;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:38:43;192.168.150.237:1813;activated;globallist
2021-04-16 07:38:43;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:38:43;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:38:30;192.168.150.237:1813;activated;globallist
2021-04-16 07:38:30;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:38:30;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:38:12;192.168.150.237:1813;activated;globallist
2021-04-16 07:38:12;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:38:12;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:37:47;192.168.150.237:1813;activated;globallist
2021-04-16 07:37:47;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:37:47;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:37:34;192.168.150.237:1813;activated;globallist
2021-04-16 07:37:34;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:37:34;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:37:02;192.168.150.237:1813;activated;globallist
2021-04-16 07:37:02;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:37:02;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:36:48;192.168.150.237:1813;activated;globallist
2021-04-16 07:36:48;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:36:48;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:36:39;192.168.150.237:1813;activated;globallist
2021-04-16 07:36:39;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:36:39;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:36:09;192.168.150.237:1813;activated;globallist
2021-04-16 07:36:09;192.168.150.238:1813;deactivated;globallist
2021-04-16 07:36:09;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:53:03;192.168.150.237:1813;activated;globallist
2021-04-20 07:53:03;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:53:03;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:52:56;192.168.150.237:1813;activated;globallist
2021-04-20 07:52:56;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:52:56;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:52:37;192.168.150.237:1813;activated;globallist
2021-04-20 07:52:37;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:52:37;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:52:02;192.168.150.237:1813;activated;globallist
2021-04-20 07:52:02;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:52:02;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:51:44;192.168.150.237:1813;activated;globallist
2021-04-20 07:51:44;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:51:44;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:51:26;192.168.150.237:1813;activated;globallist
2021-04-20 07:51:26;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:51:26;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:50;192.168.150.237:1813;activated;globallist
2021-04-20 07:50:50;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:50;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:42;192.168.150.237:1813;activated;globallist
2021-04-20 07:50:42;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:42;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:33;192.168.150.237:1813;activated;globallist
2021-04-20 07:50:33;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:33;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:18;192.168.150.237:1813;activated;globallist
2021-04-20 07:50:18;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:18;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:04;192.168.150.237:1813;activated;globallist
2021-04-20 07:50:04;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:50:04;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:50;192.168.150.237:1813;activated;globallist
2021-04-20 07:49:50;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:50;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:43;192.168.150.237:1813;activated;globallist
2021-04-20 07:49:43;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:43;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:37;192.168.150.237:1813;activated;globallist
2021-04-20 07:49:37;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:37;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:08;192.168.150.237:1813;activated;globallist
2021-04-20 07:49:08;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:08;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:01;192.168.150.237:1813;activated;globallist
2021-04-20 07:49:01;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:49:01;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:48:50;192.168.150.237:1813;activated;globallist
2021-04-20 07:48:50;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:48:50;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:48:38;192.168.150.237:1813;activated;globallist
2021-04-20 07:48:38;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:48:38;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:48:29;192.168.150.237:1813;activated;globallist
2021-04-20 07:48:29;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:48:29;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:48:11;192.168.150.237:1813;activated;globallist
2021-04-20 07:48:11;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:48:11;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:47:55;192.168.150.237:1813;activated;globallist
2021-04-20 07:47:55;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:47:55;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:47:41;192.168.150.237:1813;activated;globallist
2021-04-20 07:47:41;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:47:41;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:47:28;192.168.150.237:1813;activated;globallist
2021-04-20 07:47:28;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:47:28;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:47:05;192.168.150.237:1813;activated;globallist
2021-04-20 07:47:05;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:47:05;192.168.150.238:1813;deactivated;globallist
2021-04-20 07:46:52;192.168.150.237:1813;activated;globallist
