Fecha;APBaseRadioMAC;IPAddress;MACAddress
2021-02-17 07:34:09;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:45:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:45:31;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:45:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:45:23;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:45:14;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:45:01;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:44:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:44:53;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:44:44;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:44:31;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:44:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:44:23;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:44:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:44:01;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:43:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:43:53;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:43:43;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:43:31;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:43:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:43:23;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:43:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:43:01;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:42:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:42:53;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:42:43;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:42:31;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:42:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:42:23;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:42:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:42:00;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:41:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:41:53;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:41:43;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:41:29;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:41:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:41:23;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:41:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:40:59;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:40:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:40:53;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:40:43;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:40:29;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:40:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:40:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:40:13;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:39:59;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:39:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:39:52;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:39:43;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:39:29;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:39:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:39:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:39:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:38:59;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:38:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:38:52;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:38:42;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:38:28;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:38:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:38:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:38:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:37:58;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:37:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:37:52;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:37:42;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:37:28;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:37:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:37:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:37:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:36:58;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:36:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:36:52;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:36:42;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:36:28;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:36:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:36:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:36:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:35:58;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:35:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:35:52;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:35:42;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:35:28;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:35:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:35:22;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:35:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:34:57;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:34:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:34:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:34:42;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:34:27;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:34:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:34:21;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:34:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:33:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:33:56;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:33:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:33:42;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:33:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:33:26;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:33:21;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:33:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:32:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:32:56;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:32:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:32:42;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:32:27;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:32:26;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:32:21;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:32:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:31:57;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:31:56;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:31:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:31:42;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:31:26;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:31:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:31:21;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:31:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:30:56;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:30:55;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:30:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:30:42;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:30:26;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:30:25;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:30:21;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:30:12;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:29:54;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:29:54;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:29:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:29:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:29:24;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:29:24;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:29:21;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:29:11;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:28:53;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:28:53;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:28:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:28:41;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:28:23;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:28:23;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:28:21;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:28:10;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:27:53;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:27:53;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:27:51;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:27:40;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:27:23;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:27:22;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:27:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:27:09;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:26:53;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:26:52;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:26:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:26:39;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:26:23;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:26:22;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:26:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:26:09;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:25:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:25:51;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:25:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:25:38;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:25:21;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:25:21;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:25:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:25:08;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:24:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:24:50;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:24:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:24:38;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:24:21;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:24:20;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:24:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:24:07;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:23:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:23:50;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:23:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:23:37;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:23:21;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:23:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:23:19;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:23:06;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:22:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:22:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:22:49;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:22:36;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:22:21;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:22:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:22:19;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:22:06;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:21:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:21:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:21:48;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:21:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:21:21;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:21:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:21:18;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:21:05;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:20:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:20:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:20:47;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:20:35;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:20:21;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:20:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:20:17;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:20:04;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:19:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:19:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:19:47;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:19:34;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:19:21;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:19:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:19:16;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:19:03;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:18:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:18:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:18:46;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:18:33;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:18:21;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:18:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:18:15;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:18:03;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:17:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:17:50;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:17:45;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:17:33;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:17:21;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:17:20;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:17:15;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-18 07:17:03;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-18 07:16:51;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-18 07:16:49;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-18 07:16:44;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:44:24;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:44:18;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-19 07:44:14;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-19 07:44:01;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-19 07:43:54;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:43:48;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-19 07:43:44;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-19 07:43:31;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-19 07:43:24;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:43:18;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-19 07:43:14;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-19 07:43:01;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-19 07:42:54;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:42:48;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-19 07:42:44;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-19 07:42:31;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-19 07:42:24;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:42:18;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-19 07:42:14;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-19 07:42:01;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-19 07:41:54;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:41:48;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-19 07:41:44;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-19 07:41:31;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-19 07:41:24;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:41:18;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-19 07:41:14;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-19 07:41:01;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-19 07:40:54;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:40:48;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-19 07:40:44;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-19 07:40:31;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-19 07:40:24;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:40:18;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
2021-02-19 07:40:14;58:97:bd:d6:45:60;192.168.120.59;5c:83:8f:45:19:64
2021-02-19 07:40:01;18:8b:9d:dc:de:c4;192.168.120.224;18:8b:9d:bc:b0:3c
2021-02-19 07:39:54;18:8b:9d:bc:b0:3c;192.168.120.224;18:8b:9d:dc:de:c4
2021-02-19 07:39:48;5c:83:8f:45:19:64;192.168.120.59;58:97:bd:d6:45:60
